"experiment","alpha","gamma","sign_gamma","abs_z","q_factor","q","log_val_double","log_val_mpfr","double_returned_nan","rel_err"
"cdf",1.5,-5,-1,5,3,0.812071897723665,-0.0181249003670549,-0.0181249003592233,FALSE,4.32091414267121e-10
"cdf",1.5,-2,-1,2,0.333333333333333,0.166666666666667,-1.65637334156189,-1.65637334156189,FALSE,2.27892962836875e-15
"cdf",1.5,-2,-1,2,1,0.5,-0.4515091044896,-0.451509104489596,FALSE,7.00791100050698e-15
"cdf",1.5,-2,-1,2,3,1.5,-0.00658399051395109,-0.00658399051394707,FALSE,6.10210412948141e-13
"cdf",1.5,-1,-1,1,0.333333333333333,0.217129272955332,-1.70539111794459,-1.70539111794459,FALSE,6.51007861447786e-16
"cdf",1.5,-1,-1,1,1,0.651387818865997,-0.43861365724984,-0.438613657249838,FALSE,3.5436931996622e-15
"cdf",1.5,-1,-1,1,3,1.95416345659799,-0.00269624319292394,-0.00269624319292307,FALSE,3.24748775183752e-13
"cdf",1.5,1,1,1,0.333333333333333,0.383795939621999,-2.03662046052923,-2.03662046052923,FALSE,2.18052022189084e-16
"cdf",1.5,1,1,1,1,1.151387818866,-0.427697774033814,-0.427697774033814,FALSE,9.08534208522871e-16
"cdf",1.5,1,1,1,3,3.45416345659799,-4.42199428203338e-05,-4.42199428210183e-05,FALSE,1.54781583896038e-11
"cdf",1.5,2,1,2,0.333333333333333,0.5,-2.43191600337172,-2.43191600337172,FALSE,1.82608778113371e-16
"cdf",1.5,2,1,2,1,1.5,-0.440947342070041,-0.440947342070041,FALSE,1.2589065844157e-16
"cdf",1.5,2,1,2,3,4.5,-8.62349610830648e-07,-8.62349611270851e-07,FALSE,5.10469077942869e-10
"cdf",1.5,5,1,5,0.333333333333333,0.923563544191518,-5.01360585095014,-5.01360585095014,FALSE,0
"cdf",1.5,5,1,5,1,2.77069063257455,-0.517081017629952,-0.517081017629951,FALSE,8.58838740369067e-16
"cdf",1.5,5,1,5,3,8.31207189772366,0,8.45666399819112e-17,FALSE,1
"cdf",1.5,8,1,8,0.333333333333333,1.39314982392345,-9.67392707288043,-9.67392707288043,FALSE,5.50869411982657e-16
"cdf",1.5,8,1,8,1,4.17944947177034,-0.569182360200454,-0.569182360200453,FALSE,1.95055768108162e-15
"cdf",1.5,8,1,8,3,12.538348415311,0,5.70508857700459e-16,FALSE,1
"cdf",1.5,10,1,10,0.333333333333333,1.71525043702153,-13.8624635819073,-13.8624635819073,FALSE,3.8442449184545e-16
"cdf",1.5,10,1,10,1,5.14575131106459,-0.59054590449178,-0.590545904491781,FALSE,1.69199500760664e-15
"cdf",1.5,10,1,10,3,15.4372539331938,0,-4.67011760294423e-16,FALSE,1
"cdf",1.5,15,1,15,0.333333333333333,2.53290035986172,-28.1211157776494,-28.1211157776494,FALSE,6.31680781604013e-16
"cdf",1.5,15,1,15,1,7.59870107958516,-0.621980140487473,-0.621980140487479,FALSE,1.03528925180458e-14
"cdf",1.5,15,1,15,3,22.7961032387555,0,-1.94101951058985e-15,FALSE,1
"cdf",1.5,18,1,18,0.333333333333333,3.02752523165195,-39.2943920492551,-39.2943920492551,FALSE,1.80825481373892e-16
"cdf",1.5,18,1,18,1,9.08257569495584,-0.633150295067182,-0.633150295067192,FALSE,1.66581597072772e-14
"cdf",1.5,18,1,18,3,27.2477270848675,0,-2.69365131669944e-16,FALSE,1
"cdf",1.5,20,1,20,0.333333333333333,3.35814859418204,-47.8402450337288,-47.8402450337288,FALSE,4.4557217584848e-16
"cdf",1.5,20,1,20,1,10.0744457825461,-0.638854242109105,-0.638854242109106,FALSE,1.91161809156321e-15
"cdf",1.5,20,1,20,3,30.2233373476383,0,6.02210727132394e-17,FALSE,1
"cdf",1.5,22,1,22,0.333333333333333,3.68925478761001,-57.2659455961622,-57.2659455961622,FALSE,4.96310837698081e-16
"cdf",1.5,22,1,22,1,11.06776436283,-0.643577252704276,-0.643577252704269,FALSE,1.10405197320826e-14
"cdf",1.5,22,1,22,3,33.2032930884901,0,2.40528433709285e-15,FALSE,1
"cdf",1.5,25,1,25,0.333333333333333,4.18657157735399,-73.0572654548671,-73.0572654548671,FALSE,3.89033304948461e-16
"cdf",1.5,25,1,25,1,12.559714732062,-0.649308913380025,-0.649308913380028,FALSE,4.10364805440592e-15
"cdf",1.5,25,1,25,3,37.6791441961859,0,1.30243195291041e-15,FALSE,1
"cdf",1.5,30,1,30,0.333333333333333,5.01661147842358,-103.791785574559,-103.791785574559,FALSE,2.73833899986115e-16
"cdf",1.5,30,1,30,1,15.0498344352707,-0.656404676365554,-0.656404676365556,FALSE,3.04446558088255e-15
"cdf",1.5,30,1,30,3,45.1495033058122,0,6.33911530423036e-15,FALSE,1
"cdf",1.5,50,1,50,0.333333333333333,8.34332136204722,-282.075465215317,-282.075465215317,FALSE,2.01518479522555e-16
"cdf",1.5,50,1,50,1,25.0299640861417,-0.670870105814288,-0.670870105814359,FALSE,1.06079098266103e-13
"cdf",1.5,50,1,50,3,75.089892258425,0,4.77248827108495e-14,FALSE,1
"cdf",1.5,75,1,75,0.333333333333333,12.5066631148987,-629.701603571916,-629.701603571917,FALSE,1.44432648196211e-15
"cdf",1.5,75,1,75,1,37.519989344696,-0.678226024059768,-0.678226024059575,FALSE,2.84011064069026e-13
"cdf",1.5,75,1,75,3,112.559968034088,0,-5.45016319530833e-14,FALSE,1
"cdf",1.5,100,1,100,0.333333333333333,16.671665167566,-1116.09985342553,-1116.09985342553,FALSE,1.22232974807072e-15
"cdf",1.5,100,1,100,1,50.014995502698,-0.681931593949685,-0.681931593949669,FALSE,2.31183993959969e-14
"cdf",1.5,100,1,100,3,150.044986508094,0,-3.57319464314292e-16,FALSE,1
"cdf",1.5,150,1,150,0.333333333333333,25.0033328890074,-2505.39381894867,-2509.37822359163,FALSE,0.00158780553903679
"cdf",1.5,150,1,150,1,75.0099986670221,-0.685654298754343,-0.685654298755434,FALSE,1.59071867757776e-12
"cdf",1.5,150,1,150,3,225.029996001066,0,-2.42085334972673e-13,FALSE,1
"cdf",3,-150,-1,150,0.333333333333333,0.00666488983640553,-5622.64975751935,NA,FALSE,NA
"cdf",3,-150,-1,150,1,0.0199946695092166,-5620.67787824189,NA,FALSE,NA
"cdf",3,-150,-1,150,3,0.0599840085276497,-5620.13392511352,NA,FALSE,NA
"cdf",3,-100,-1,100,0.333333333333333,0.00999400718921824,-2494.93018887113,NA,FALSE,NA
"cdf",3,-100,-1,100,1,0.0299820215676547,-2492.95811792469,NA,FALSE,NA
"cdf",3,-100,-1,100,3,0.0899460647029642,-2492.41421179015,NA,FALSE,NA
"cdf",3,-75,-1,75,0.333333333333333,0.0133191413711842,NA,NA,TRUE,NA
"cdf",3,-75,-1,75,1,0.0399574241135525,NA,NA,TRUE,NA
"cdf",3,-75,-1,75,3,0.119872272340658,NA,NA,TRUE,NA
"cdf",3,-50,-1,50,0.333333333333333,0.0199522290268235,NA,NA,TRUE,NA
"cdf",3,-50,-1,50,1,0.0598566870804706,NA,NA,TRUE,NA
"cdf",3,-50,-1,50,3,0.179570061241412,NA,NA,TRUE,NA
"cdf",3,-30,-1,30,0.333333333333333,0.0331140255951106,-2.5245007264523,-2.5245007264523,FALSE,1.75911698181265e-15
"cdf",3,-30,-1,30,1,0.0993420767853319,-0.548984151327351,-0.54898415132728,FALSE,1.30844268490412e-13
"cdf",3,-30,-1,30,3,0.298026230355996,-0.00591505278508464,-0.00591505266520401,FALSE,2.0267043363202e-08
"cdf",3,-25,-1,25,0.333333333333333,0.0396232004761661,-2.52560670031082,-2.52560670031082,FALSE,8.79173328522231e-16
"cdf",3,-25,-1,25,1,0.118869601428498,-0.54845252484529,-0.548452524845334,FALSE,7.93518866151254e-14
"cdf",3,-25,-1,25,3,0.356608804285495,-0.00577613408336575,-0.00577613389328775,FALSE,3.29074777565892e-08
"cdf",3,-22,-1,22,0.333333333333333,0.0449046115974407,-104.92534547158,-2.52665624104981,FALSE,40.5273529366164
"cdf",3,-22,-1,22,1,0.134713834792322,-102.946646747012,-0.5479575164821,FALSE,186.873409252476
"cdf",3,-22,-1,22,3,0.404141504376966,-102.404337770379,-0.00564853957238589,FALSE,18128.3476761683
"cdf",3,-20,-1,20,0.333333333333333,0.0492716901645001,-2.52762880294669,-2.5276288029467,FALSE,2.28402197400207e-15
"cdf",3,-20,-1,20,1,0.1478150704935,-0.54750675728314,-0.547506757283141,FALSE,2.02777958419061e-16
"cdf",3,-20,-1,20,3,0.443445211480501,-0.00553381850577406,-0.00553381833184048,FALSE,3.14310236762441e-08
"cdf",3,-18,-1,18,0.333333333333333,0.0545631755148026,-2.52893639615753,-2.52893639615753,FALSE,1.40482523965352e-15
"cdf",3,-18,-1,18,1,0.163689526544408,-0.546912294993965,-0.546912294993978,FALSE,2.29388154062297e-14
"cdf",3,-18,-1,18,3,0.491068579633223,-0.00538465394700349,-0.00538465404945968,FALSE,1.90274402688198e-08
"cdf",3,-15,-1,15,0.333333333333333,0.0649778198382916,-38.7028470707743,-2.53193337911599,FALSE,14.2858868207216
"cdf",3,-15,-1,15,1,0.194933459514875,-36.7165106599553,-0.545596968296962,FALSE,66.296031307804
"cdf",3,-15,-1,15,3,0.584800378544625,-36.1759768603432,-0.0050631684199961,FALSE,7143.92860191506
"cdf",3,-10,-1,10,0.333333333333333,0.0946273938050036,-2.54372230234123,-2.54372230234123,FALSE,1.74582425700056e-16
"cdf",3,-10,-1,10,1,0.283882181415011,-0.540963777344645,-0.540963777344624,FALSE,3.94042687616464e-14
"cdf",3,-10,-1,10,3,0.851646544245032,-0.00402304644898344,-0.00402304642119739,FALSE,6.9067185893076e-09
"cdf",3,-8,-1,8,0.333333333333333,0.115069293303905,-2.55503843718022,-2.55488129375745,FALSE,6.1507132702157e-05
"cdf",3,-8,-1,8,1,0.345207879911715,-0.537362522832369,-0.537205379409592,FALSE,0.000292520195813897
"cdf",3,-8,-1,8,3,1.03562363973514,-0.00343921270039793,-0.00328206927033254,FALSE,0.0478793764305509
"cdf",3,-5,-1,5,0.333333333333333,0.166666666666667,-2.59539563312078,-2.5953956334721,FALSE,1.35362225817258e-10
"cdf",3,-5,-1,5,1,0.5,-0.526841786068945,-0.526841786420261,FALSE,6.66833503569835e-10
"cdf",3,-5,-1,5,3,1.5,-0.00168708540143303,-0.00168708575463973,FALSE,2.09359064444166e-07
"cdf",3,-2,-1,2,0.333333333333333,0.274291885177432,-2.74540328392333,-2.74540328392335,FALSE,8.24962577810683e-15
"cdf",3,-2,-1,2,1,0.822875655532295,-0.507802594522579,-0.507802594522602,FALSE,4.61315205402089e-14
"cdf",3,-2,-1,2,3,2.46862696659689,-0.000223037600663778,-0.000223037600670825,FALSE,3.15973423993193e-11
"cdf",3,-1,-1,1,0.333333333333333,0.333333333333333,-2.86926648176791,-2.86926648176791,FALSE,0
"cdf",3,-1,-1,1,1,1,-0.501128993337581,-0.501128993337582,FALSE,1.10772180355295e-15
"cdf",3,-1,-1,1,3,3,-5.22177295854132e-05,-5.22177295874674e-05,FALSE,3.93399837315963e-11
"cdf",3,1,1,1,0.333333333333333,0.5,-3.3892414304093,-3.3892414304093,FALSE,1.31029086882262e-16
"cdf",3,1,1,1,1,1.5,-0.497500883568509,-0.497500883568509,FALSE,1.11580005311917e-16
"cdf",3,1,1,1,3,4.5,-2.41913075349487e-07,-2.41913075316642e-07,FALSE,1.35769609148344e-10
"cdf",3,2,1,2,0.333333333333333,0.607625218510765,-3.86225568106668,-3.86225568106668,FALSE,0
"cdf",3,2,1,2,1,1.8228756555323,-0.503752225374651,-0.503752225374651,FALSE,4.40781387635344e-16
"cdf",3,2,1,2,3,5.46862696659689,-2.74442957248766e-09,-2.74443013448616e-09,FALSE,2.04777847692879e-07
"cdf",3,5,1,5,0.333333333333333,1,-6.48330021362521,-6.48330021362521,FALSE,1.36994800554437e-16
"cdf",3,5,1,5,1,3,-0.542595094487158,-0.542595094487159,FALSE,1.84152184992946e-15
"cdf",3,5,1,5,3,9,0,-2.78823367816889e-16,FALSE,1
"cdf",3,8,1,8,0.333333333333333,1.44840262663724,-11.0796504090479,-11.0796504090479,FALSE,1.603260729192e-16
"cdf",3,8,1,8,1,4.34520787991172,-0.578661441486609,-0.578661441486609,FALSE,1.91860550060661e-16
"cdf",3,8,1,8,3,13.0356236397351,0,3.46230788665066e-16,FALSE,1
"cdf",3,10,1,10,0.333333333333333,1.76129406047167,-15.2408065640369,-15.2408065640369,FALSE,3.49658037834792e-16
"cdf",3,10,1,10,1,5.28388218141501,-0.596010184284804,-0.596010184284805,FALSE,1.86275847946691e-15
"cdf",3,10,1,10,3,15.851646544245,0,-1.27586377683805e-15,FALSE,1
"cdf",3,15,1,15,0.333333333333333,2.56497781983829,-29.4666626474177,-29.4666626474178,FALSE,3.61701668218457e-16
"cdf",3,15,1,15,1,7.69493345951487,-0.623832104435735,-0.623832104435734,FALSE,1.60171417126157e-15
"cdf",3,15,1,15,3,23.0848003785446,0,-3.16036527159203e-15,FALSE,1
"cdf",3,18,1,18,0.333333333333333,3.0545631755148,-40.6309600537408,-40.6309600537408,FALSE,1.74877171206463e-16
"cdf",3,18,1,18,1,9.16368952654441,-0.634263104143116,-0.634263104143108,FALSE,1.20778566810425e-14
"cdf",3,18,1,18,3,27.4910685796332,0,2.34130214059182e-15,FALSE,1
"cdf",3,20,1,20,0.333333333333333,3.38260502349783,-49.1728091401615,-49.1728091401615,FALSE,2.88998228160925e-16
"cdf",3,20,1,20,1,10.1478150704935,-0.639679631458918,-0.639679631458925,FALSE,1.04135536292727e-14
"cdf",3,20,1,20,3,30.4434452114805,0,6.80007064652642e-15,FALSE,1
"cdf",3,22,1,22,0.333333333333333,3.71157127826411,-58.5954965847062,-58.5954965847061,FALSE,7.27574073614617e-16
"cdf",3,22,1,22,1,11.1347138347923,-0.644205726586421,-0.644205726586396,FALSE,3.87764607223123e-14
"cdf",3,22,1,22,3,33.404141504377,0,4.32552711971945e-15,FALSE,1
"cdf",3,25,1,25,0.333333333333333,4.20628986714283,-74.3835304868854,-74.3835304868854,FALSE,3.82096806166185e-16
"cdf",3,25,1,25,1,12.6188696014285,-0.649743713113878,-0.649743713113903,FALSE,3.84459557666961e-14
"cdf",3,25,1,25,3,37.8566088042855,0,-6.69770531260502e-15,FALSE,1
"cdf",3,30,1,30,0.333333333333333,5.03311402559511,-105.114548483755,-105.114548483755,FALSE,1.35193985230296e-16
"cdf",3,30,1,30,1,15.0993420767853,-0.656660609257784,-0.656660609257796,FALSE,1.82596740186747e-14
"cdf",3,30,1,30,3,45.298026230356,0,3.84131969612507e-15,FALSE,1
"cdf",3,50,1,50,0.333333333333333,8.35328556236016,-283.393029929333,-283.393029929333,FALSE,2.00581569966567e-16
"cdf",3,50,1,50,1,25.0598566870805,-0.670927015336702,-0.670927015336644,FALSE,8.53856034428924e-14
"cdf",3,50,1,50,3,75.1795700612414,0,-4.33208350025645e-14,FALSE,1
"cdf",3,75,1,75,0.333333333333333,12.5133191413712,-631.017517963473,-631.017517963474,FALSE,9.00821565845948e-16
"cdf",3,75,1,75,1,37.5399574241136,-0.678243088833824,-0.67824308883387,FALSE,6.82591549977576e-14
"cdf",3,75,1,75,3,112.619872272341,0,4.85500021918286e-14,FALSE,1
"cdf",3,100,1,100,0.333333333333333,16.6766606738559,-1117.41518724482,-1117.41518724482,FALSE,8.13927278020488e-16
"cdf",3,100,1,100,1,50.0299820215677,-0.681938831545267,-0.681938831545128,FALSE,2.04156092669701e-13
"cdf",3,100,1,100,3,150.089946064703,0,3.64947703720363e-14,FALSE,1
"cdf",3,150,1,150,0.333333333333333,25.0066648898364,-2506.70873712853,-2510.75680297112,FALSE,0.00161228910653557
"cdf",3,150,1,150,1,75.0199946695092,-0.685656453712909,-0.685656453712578,FALSE,4.82363196969886e-13
"cdf",3,150,1,150,3,225.059984008528,0,-3.06194744141847e-14,FALSE,1
"cdf",10,-150,-1,150,0.333333333333333,0.0222025041745582,-5364.95309888572,-5364.95309888572,FALSE,1.69525191555137e-16
"cdf",10,-150,-1,150,1,0.0666075125236745,-5359.51294918958,-5359.5129491052,FALSE,1.57434942808318e-11
"cdf",10,-150,-1,150,3,0.199822537571023,NA,-5347.65695549161,TRUE,NA
"cdf",10,-100,-1,100,0.333333333333333,0.0332669320074217,-2232.78709821648,-2232.78709821648,FALSE,1.83301227476968e-15
"cdf",10,-100,-1,100,1,0.0998007960222651,-2227.34460942023,-2227.34460923727,FALSE,8.21421865618515e-11
"cdf",10,-100,-1,100,3,0.299402388066795,-2212.39237098419,NA,FALSE,NA
"cdf",10,-75,-1,75,0.333333333333333,0.0442875335938974,-1446.09910219821,-1134.14850523519,FALSE,0.275052689769517
"cdf",10,-75,-1,75,1,0.132862600781692,-1440.65335517573,-1128.70275841473,FALSE,0.276379759361205
"cdf",10,-75,-1,75,3,0.398587802345077,-1426.04212332024,-1117.26449097598,FALSE,0.276369324218419
"cdf",10,-50,-1,50,0.333333333333333,0.0661416997334315,-657.193963676413,-345.474993607547,FALSE,0.902290978614136
"cdf",10,-50,-1,50,1,0.198425099200294,-651.739016118534,-340.020046130761,FALSE,0.916766448140222
"cdf",10,-50,-1,50,3,0.595275297600883,NA,NA,TRUE,NA
"cdf",10,-30,-1,30,0.333333333333333,0.108745973749755,-245.561494149002,-6.09337144294739,FALSE,39.2997743446644
"cdf",10,-30,-1,30,1,0.326237921249264,-240.078124602693,-0.610001851096863,FALSE,392.569501749873
"cdf",10,-30,-1,30,3,0.978713763747793,-226.82569362924,8.25181405328918,FALSE,28.487979269095
"cdf",10,-25,-1,25,0.333333333333333,0.129319674558626,-173.449668656069,-6.11114611983131,FALSE,27.3825104579329
"cdf",10,-25,-1,25,1,0.387959023675877,-167.947602750995,-0.609080216338539,FALSE,274.739710871919
"cdf",10,-25,-1,25,3,1.16387707102763,-155.368781579536,NA,FALSE,NA
"cdf",10,-22,-1,22,0.333333333333333,0.145723681172986,-6.12755542381385,-6.12755542381409,FALSE,3.85562338158627e-14
"cdf",10,-22,-1,22,1,0.437171043518958,-0.608257909249204,-0.608257917194326,FALSE,1.30620936762723e-08
"cdf",10,-22,-1,22,3,1.31151313055688,NA,7.9731839262194,TRUE,NA
"cdf",10,-20,-1,20,0.333333333333333,0.159075191683887,-112.44979821526,-6.14238461712216,FALSE,17.3071893449656
"cdf",10,-20,-1,20,1,0.477225575051661,-106.914950973759,-0.607537336187007,FALSE,174.980873282247
"cdf",10,-20,-1,20,3,1.43167672515498,-96.2076131535046,NA,FALSE,NA
"cdf",10,-18,-1,18,0.333333333333333,0.174979270186815,-92.2568786428165,-6.16178373382074,FALSE,13.9724304889894
"cdf",10,-18,-1,18,1,0.524937810560445,-86.7017204289164,-0.606625523852219,FALSE,141.924616620711
"cdf",10,-18,-1,18,3,1.57481343168133,NA,NA,TRUE,NA
"cdf",10,-15,-1,15,0.333333333333333,0.205354099714415,-6.20411340520736,-6.20411340520735,FALSE,1.43159604232031e-15
"cdf",10,-15,-1,15,1,0.616062299143245,-0.604749478197279,-0.604749476584099,FALSE,2.66751860158742e-09
"cdf",10,-15,-1,15,3,1.84818689742973,8.48760122613908,6.75769284528177,FALSE,0.255990975095165
"cdf",10,-10,-1,10,0.333333333333333,0.284700655416562,-6.34790886292584,-6.34790886292589,FALSE,7.97525153812186e-15
"cdf",10,-10,-1,10,1,0.854101966249685,-0.599362487150426,-0.599362486272901,FALSE,1.46409646517594e-09
"cdf",10,-10,-1,10,3,2.56230589874905,NA,1.12880952631562,TRUE,NA
"cdf",10,-8,-1,8,0.333333333333333,0.333333333333333,-11.7881978739167,-6.4602578157578,FALSE,0.824725608498627
"cdf",10,-8,-1,8,1,1,-5.92394089134162,-0.596000834089004,FALSE,8.93948422974348
"cdf",10,-8,-1,8,3,3,-5.7010955172779,0.00691732751285325,FALSE,825.176028485648
"cdf",10,-5,-1,5,0.333333333333333,0.4372458971633,-6.763563511129,-6.76355579786623,FALSE,1.14041533738733e-06
"cdf",10,-5,-1,5,1,1.3117376914899,-0.589503492022414,-0.58949577880987,FALSE,1.30844237079608e-05
"cdf",10,-5,-1,5,3,3.9352130744697,-5.12094099036631e-06,-7.20754039023416e-07,FALSE,6.10497716711364
"cdf",10,-2,-1,2,0.333333333333333,0.597095949159307,-7.40264868953222,-7.40264868952828,FALSE,5.3127660211615e-13
"cdf",10,-2,-1,2,1,1.79128784747792,-0.582835615302215,-0.582835615298553,FALSE,6.28186300649004e-12
"cdf",10,-2,-1,2,3,5.37386354243376,-7.39230898716414e-12,-8.47001768912403e-12,FALSE,0.127238069802821
"cdf",10,-1,-1,1,0.333333333333333,0.666666666666667,-7.74730954338465,-7.74730954338469,FALSE,5.04431251235795e-15
"cdf",10,-1,-1,1,1,2,-0.581379646435183,-0.581379646435214,FALSE,5.28968944315181e-14
"cdf",10,-1,-1,1,3,6,-2.72226685638088e-13,-3.26182649739068e-13,FALSE,0.165416413607964
"cdf",10,1,1,1,0.333333333333333,0.833333333333333,-8.73884701636555,-8.73884701636555,FALSE,0
"cdf",10,1,1,1,1,2.5,-0.580981875896649,-0.580981875896648,FALSE,1.52875409121734e-15
"cdf",10,1,1,1,3,7.5,-8.88178419700125e-16,1.75233245660523e-17,FALSE,51.6854972840475
"cdf",10,2,1,2,0.333333333333333,0.93042928249264,-9.42463762139682,-9.42463762139682,FALSE,0
"cdf",10,2,1,2,1,2.79128784747792,-0.582308786487419,-0.582308786487418,FALSE,1.52527050992612e-15
"cdf",10,2,1,2,3,8.37386354243376,0,-2.22102363041766e-16,FALSE,1
"cdf",10,5,1,5,0.333333333333333,1.27057923049663,-12.4518967261342,-12.4518967261342,FALSE,0
"cdf",10,5,1,5,1,3.8117376914899,-0.591643254135789,-0.591643254135786,FALSE,4.69126883837651e-15
"cdf",10,5,1,5,3,11.4352130744697,0,8.76793481717917e-16,FALSE,1
"cdf",10,8,1,8,0.333333333333333,1.66666666666667,-17.1841883559461,-17.1841883559461,FALSE,2.06743176064593e-16
"cdf",10,8,1,8,1,5,-0.604762838690171,-0.604762838690173,FALSE,3.48801813179609e-15
"cdf",10,8,1,8,3,15,0,9.54711640639445e-17,FALSE,1
"cdf",10,10,1,10,0.333333333333333,1.95136732208323,-21.3744943504333,-21.3744943504333,FALSE,3.32425518054744e-16
"cdf",10,10,1,10,1,5.85410196624968,-0.613342942059788,-0.613342942059784,FALSE,6.15440078441075e-15
"cdf",10,10,1,10,3,17.5623058987491,0,7.8727400521199e-16,FALSE,1
"cdf",10,15,1,15,0.333333333333333,2.70535409971441,-35.6160533031561,-35.6160533031561,FALSE,0
"cdf",10,15,1,15,1,8.11606229914324,-0.630896820006853,-0.630896820006842,FALSE,1.86533894098548e-14
"cdf",10,15,1,15,3,24.3481868974297,0,3.80357761719721e-15,FALSE,1
"cdf",10,18,1,18,0.333333333333333,3.17497927018681,-46.7797809228747,-46.7797809228747,FALSE,7.59454962958851e-16
"cdf",10,18,1,18,1,9.52493781056044,-0.638748229623019,-0.638748229623032,FALSE,2.12051012781993e-14
"cdf",10,18,1,18,3,28.5748134316813,0,-5.61973056153071e-15,FALSE,1
"cdf",10,20,1,20,0.333333333333333,3.49240852501722,-55.3205156093829,-55.3205156093829,FALSE,2.56882181206419e-16
"cdf",10,20,1,20,1,10.4772255750517,-0.643091671907172,-0.643091671907178,FALSE,9.32247235482965e-15
"cdf",10,20,1,20,3,31.431676725155,0,4.35205336758379e-15,FALSE,1
"cdf",10,22,1,22,0.333333333333333,3.81239034783965,-64.7419788175145,-64.7419788175145,FALSE,2.19499851174731e-16
"cdf",10,22,1,22,1,11.437171043519,-0.646854694463798,-0.646854694463789,FALSE,1.33874572855264e-14
"cdf",10,22,1,22,3,34.3115131305569,0,-4.89989809367295e-15,FALSE,1
"cdf",10,25,1,25,0.333333333333333,4.29598634122529,-80.5282746989783,-80.5282746989784,FALSE,3.52940747043778e-16
"cdf",10,25,1,25,1,12.8879590236759,-0.651616285410398,-0.651616285410409,FALSE,1.63564681777231e-14
"cdf",10,25,1,25,3,38.6638770710276,0,1.04783762970921e-14,FALSE,1
"cdf",10,30,1,30,0.333333333333333,5.10874597374975,-111.256947180158,-111.256947180158,FALSE,0
"cdf",10,30,1,30,1,15.3262379212493,-0.657788975525392,-0.657788975525424,FALSE,4.92840614927599e-14
"cdf",10,30,1,30,3,45.9787137637478,0,-1.2106647091755e-14,FALSE,1
"cdf",10,50,1,50,0.333333333333333,8.39947503306676,-289.530931027038,-289.530931027039,FALSE,3.92658695629998e-16
"cdf",10,50,1,50,1,25.1984250992003,-0.671187049141054,-0.671187049141084,FALSE,4.54882632438489e-14
"cdf",10,50,1,50,3,75.5952752976009,0,-3.72411871642747e-15,FALSE,1
"cdf",10,75,1,75,0.333333333333333,12.5442875335939,-637.153718838847,-637.153718838848,FALSE,1.78429214740831e-15
"cdf",10,75,1,75,1,37.6328626007817,-0.678321973271295,-0.678321973271573,FALSE,4.09834645375463e-13
"cdf",10,75,1,75,3,112.898587802345,0,-3.95406535585789e-14,FALSE,1
"cdf",10,100,1,100,0.333333333333333,16.6999335986741,-1123.55075716291,-1123.55075716291,FALSE,1.41659441547762e-15
"cdf",10,100,1,100,1,50.0998007960223,-0.68197242666065,-0.681972426660797,FALSE,2.15704543192625e-13
"cdf",10,100,1,100,3,150.299402388067,0,1.38438536949041e-13,FALSE,1
"cdf",10,150,1,150,0.333333333333333,25.0222025041746,-2512.84384464562,-2517.13704443134,FALSE,0.00170558841649793
"cdf",10,150,1,150,1,75.0666075125237,-0.685666486201626,-0.68566648620146,FALSE,2.41906704231514e-13
"cdf",10,150,1,150,3,225.199822537571,0,-4.00926420432424e-13,FALSE,1
